match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
551,2,Chennai Super Kings,Sunrisers Hyderabad,5,2,DR Smith,SK Raina,P Kumar,0,0,0,0,0,0,4,0,4,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,5,3,DR Smith,SK Raina,P Kumar,0,0,0,0,0,0,0,0,0,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,5,4,DR Smith,SK Raina,P Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,5,5,SK Raina,DR Smith,P Kumar,0,0,0,0,0,0,0,0,0,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,5,6,SK Raina,DR Smith,P Kumar,0,0,0,0,0,0,6,0,6,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,6,1,DR Smith,SK Raina,MC Henriques,0,0,0,0,0,0,0,0,0,DR Smith,caught,GH Vihari
551,2,Chennai Super Kings,Sunrisers Hyderabad,6,2,F du Plessis,SK Raina,MC Henriques,0,0,0,0,0,0,0,0,0,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,6,3,F du Plessis,SK Raina,MC Henriques,0,0,0,0,0,0,4,0,4,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,6,4,F du Plessis,SK Raina,MC Henriques,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,6,5,SK Raina,F du Plessis,MC Henriques,0,0,0,0,0,0,0,0,0,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,6,6,SK Raina,F du Plessis,MC Henriques,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,7,1,SK Raina,F du Plessis,KV Sharma,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,7,2,F du Plessis,SK Raina,KV Sharma,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,7,3,SK Raina,F du Plessis,KV Sharma,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,7,4,F du Plessis,SK Raina,KV Sharma,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,7,5,SK Raina,F du Plessis,KV Sharma,0,0,0,0,0,0,6,0,6,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,7,6,SK Raina,F du Plessis,KV Sharma,0,0,0,0,0,0,0,0,0,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,8,1,F du Plessis,SK Raina,MC Henriques,0,1,0,0,0,0,0,1,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,8,2,F du Plessis,SK Raina,MC Henriques,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,8,3,SK Raina,F du Plessis,MC Henriques,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,8,4,F du Plessis,SK Raina,MC Henriques,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,8,5,SK Raina,F du Plessis,MC Henriques,0,0,0,0,0,0,0,0,0,SK Raina,caught,EJG Morgan
551,2,Chennai Super Kings,Sunrisers Hyderabad,8,6,MS Dhoni,F du Plessis,MC Henriques,0,0,0,0,0,0,2,0,2,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,8,7,MS Dhoni,F du Plessis,MC Henriques,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,9,1,MS Dhoni,F du Plessis,KV Sharma,0,0,0,1,0,0,0,1,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,9,2,F du Plessis,MS Dhoni,KV Sharma,0,0,0,0,0,0,2,0,2,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,9,3,F du Plessis,MS Dhoni,KV Sharma,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,9,4,MS Dhoni,F du Plessis,KV Sharma,0,0,0,0,0,0,4,0,4,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,9,5,MS Dhoni,F du Plessis,KV Sharma,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,9,6,F du Plessis,MS Dhoni,KV Sharma,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,10,1,F du Plessis,MS Dhoni,MC Henriques,0,0,0,0,0,0,4,0,4,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,10,2,F du Plessis,MS Dhoni,MC Henriques,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,10,3,MS Dhoni,F du Plessis,MC Henriques,0,0,0,0,0,0,0,0,0,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,10,4,MS Dhoni,F du Plessis,MC Henriques,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,10,5,F du Plessis,MS Dhoni,MC Henriques,0,0,0,0,0,0,0,0,0,,,
